"IDEA_LIB_ID","IDEA_LIB_CONTENT","IDEA_2ND_ID"
21970,"limited negative",65
21971,"limited veto",65
21981,"pocket veto",65
21999,"rule against",65
22001,"senatorial courtesy",65
22004,"suspensory veto",65
26110,"daytime serial",134
26111,"depth bomb",134
26112,"depth charge",134
26113,"dialogue",134
26114,"dive-bomb",134
26115,"documentary drama",134
26116,"drama",134
26117,"dramalogue",134
26118,"dramatic play",134
26119,"dramatic series",134
26121,"draw a blank",134
26122,"drop a bomb",134
26123,"drop the ball",134
26124,"dud",134
26125,"dull thud",134
26126,"duodrama",134
26127,"duologue",134
26128,"earthshaker",134
26129,"epic theater",134
26130,"experimental theater",134
26132,"extravaganza",134
26133,"eye-opener",134
26136,"fall flat",134
26138,"feature",134
26139,"fire bomb",134
26140,"fireball",134
26141,"fizzle",134
26142,"flat failure",134
26144,"floperoo",134
26145,"flummox",134
26146,"fold",134
26149,"fusion bomb",134
26150,"gas grenade",134
26152,"get left",134
26153,"giveaway",134
26154,"glide-bomb",134
26155,"grenade",134
26156,"hand grenade",134
26158,"headline",134
26160,"hit show",134
26161,"hydrobomb",134
26162,"hydrogen bomb",134
26163,"improvisational drama",134
26164,"incendiary",134
26165,"incendiary bomb",134
26166,"incendiary grenade",134
26167,"infernal machine",134
26170,"lay an egg",134
26171,"legitimate drama",134
26172,"lemon",134
26173,"lose out",134
26174,"loser",134
26175,"make a hit",134
26176,"masque",134
26177,"melodrama",134
26178,"melodramatize",134
26180,"minstrel show",134
26181,"miracle",134
26182,"miracle play",134
26183,"monodrama",134
26184,"monologue",134
26185,"morality",134
26186,"morality play",134
26188,"music drama",134
26189,"musical revue",134
26190,"mystery",134
26191,"mystery play",134
26194,"open",134
26195,"open a show",134
26196,"opera",134
26197,"pageant",134
26198,"panel show",134
26199,"pantomime",134
26201,"pastoral drama",134
26202,"peripeteia",134
26203,"petard",134
26205,"pipe bomb",134
26207,"playlet",134
26208,"plutonium bomb",134
26209,"premiere",134
26211,"preview",134
26212,"problem play",134
26214,"psychodrama",134
26216,"quiz show",134
26217,"radio drama",134
26218,"razon bomb",134
26221,"revue",134
26222,"robot bomb",134
26223,"roc",134
26224,"rocket bomb",134
26225,"satchel charge",134
26227,"sensational play",134
26229,"set the stage",134
26231,"shocker",134
26233,"sitcom",134
26234,"situation comedy",134
26236,"skip-bomb",134
26238,"smoke bomb",134
26240,"soap opera",134
26241,"sociodrama",134
26242,"spectacle",134
26245,"stage play",134
26246,"stage show",134
26247,"staggerer",134
26249,"startler",134
26250,"stench bomb",134
26251,"stink bomb",134
26252,"straight drama",134
26254,"succeed",134
26255,"success",134
26256,"surprisal",134
26258,"surprise ending",134
26259,"surprise package",134
26260,"surprise party",134
26261,"suspense drama",134
26263,"tableau",134
26264,"tableau vivant",134
26265,"take the count",134
26266,"talk show",134
26267,"tear-gas bomb",134
26268,"tear-gas grenade",134
26269,"teleplay",134
26270,"television drama",134
26271,"television play",134
26272,"theater of cruelty",134
26273,"theatricalize",134
26274,"thermonuclear bomb",134
26275,"thunderbolt",134
26276,"thunderclap",134
26277,"time bomb",134
26279,"total theater",134
26280,"try out",134
26281,"turkey",134
26282,"variety show",134
26283,"vaudeville",134
26284,"vaudeville show",134
26285,"vehicle",134
26286,"wall grenade",134
26289,"whiff",134
26290,"word-of-mouth success",134
26293,"accelerate",134
26294,"activate",134
26298,"atomize",134
26308,"cannon",134
26310,"cleave",134
26311,"commence firing",134
26312,"cross-bombard",134
26313,"enfilade",134
26314,"fire a volley",134
26315,"fire at",134
26316,"fire upon",134
26320,"mortar",134
26321,"nucleize",134
26322,"open fire",134
26323,"open up on",134
26324,"pepper",134
26325,"pop at",134
26330,"shoot at",134
26331,"smash the atom",134
26332,"snipe",134
26337,"take aim at",134
26338,"torpedo",134
26339,"zero in on",134
26340,"bombardier",134
26341,"aerial photographer",134
26342,"aircrew",134
26343,"aircrewman",134
26344,"artillerist",134
26345,"artilleryman",134
26346,"avigator",134
26347,"belly gunner",134
26348,"bomb thrower",134
26349,"bomber",134
26350,"cannoneer",134
26352,"crew chief",134
26353,"flight attendant",134
26354,"flight crew",134
26355,"gunner",134
26357,"machine gunner",134
26358,"meteorologist",134
26359,"navigator",134
26363,"air raid",134
26364,"alpha decay",134
26365,"atom-chipping",134
26366,"atom-smashing",134
26367,"atomic disintegration",134
26368,"atomic reaction",134
26369,"atomization",134
26370,"beta decay",134
26373,"breeding",134
26375,"bullet",134
26376,"burst",134
26379,"cleavage",134
26380,"disintegration series",134
26381,"dissociation",134
26383,"exchange reaction",134
26385,"fission reaction",134
26387,"gamma decay",134
26389,"ionization",134
26392,"neutron reaction",134
26393,"nonreversible reaction",134
26394,"nuclear fission",134
26395,"nucleization",134
26396,"photodisintegration",134
26397,"proton gun",134
26398,"proton reaction",134
26399,"reversible reaction",134
26402,"splitting the atom",134
26405,"strafing",134
26406,"target",134
26407,"thermonuclear reaction",134
26411,"aggravated assault",139
26413,"ambush",139
26414,"amphibious attack",139
26415,"armed assault",139
26417,"assailing",139
26418,"assailment",139
26420,"banzai attack",139
26424,"battery",139
26427,"beat up",139
26429,"berating",139
26431,"bitter words",139
26436,"breakthrough",139
26437,"bruise",139
26446,"bushwhack",139
26455,"come at",139
26456,"come down on",139
26457,"contumely",139
26458,"counterattack",139
26459,"counteroffensive",139
26460,"coup de main",139
26463,"crippling attack",139
26465,"dead set at",139
26466,"descend on",139
26467,"descend upon",139
26468,"descent on",139
26470,"diatribe",139
26474,"diversionary attack",139
26477,"execration",139
26478,"fall on",139
26479,"fall upon",139
26480,"flank attack",139
26483,"frontal attack",139
26484,"gang up on",139
26485,"gas attack",139
26486,"go at",139
26491,"hard words",139
26494,"have at",139
26495,"head-on attack",139
26497,"hit like lightning",139
26498,"hold-up",139
26503,"incrimination",139
26504,"inculpation",139
26505,"incursion",139
26506,"infiltration",139
26507,"invasion",139
26512,"jawing",139
26513,"jeremiad",139
26520,"land on",139
26521,"lay at",139
26523,"lay into",139
26526,"light into",139
26531,"mass attack",139
26534,"megadeath",139
26536,"molestation",139
26538,"mugging",139
26541,"offense",139
26543,"onset",139
26545,"overkill",139
26546,"panzer warfare",139
26547,"philippic",139
26551,"pitch into",139
26560,"raid",139
26570,"revilement",139
26577,"run at",139
26581,"sail into",139
26584,"screed",139
26588,"shock tactics",139
26592,"smite",139
26593,"sortie",139
26600,"swoop down on",139
26601,"take the offensive",139
26607,"tirade",139
26608,"tongue-lashing",139
22009,"veto message",65
22010,"veto power",65
22012,"vetoed",65
22013,"banned",65
22014,"barred",65
22016,"forbade",65
22018,"forbidden",65
22019,"illegal",65
22020,"illicit",65
22021,"nonpermissible",65
22022,"not permitted",65
22023,"off limits",65
22024,"out of bounds",65
22025,"outlawed",65
22026,"prohibited",65
22027,"ruled out",65
22029,"tabooed",65
22030,"unallowed",65
22031,"unauthorized",65
22032,"under the ban",65
22033,"unlawful",65
22034,"unlicensed",65
22035,"unpermissible",65
22036,"unsanctioned",65
22037,"untouchable",65
22038,"verboten",65
22066,"indiscipline",66
22070,"insubordination",66
22071,"interregnum",66
22073,"irresponsibility",66
22078,"licentiousness",66
22095,"power vacuum",66
22096,"rampant will",66
22118,"unaccountability",66
22119,"uncontrol",66
22121,"unrestraint",66
22123,"willfulness",66
22131,"axiology",66
22133,"barometer",66
22134,"behavioral norm",66
22135,"benchmark",66
22136,"business ethics",66
22137,"canon",66
22140,"climate",66
22141,"climate of opinion",66
22142,"code",66
22143,"code of ethics",66
22144,"code of morals",66
22147,"criterion",66
22148,"decalogue",66
22151,"ethic",66
22152,"ethical system",66
22153,"ethics",66
22154,"ethos",66
22158,"formulary",66
22160,"general principle",66
22163,"golden rule",66
22164,"graduated scale",66
22165,"guideline",66
22166,"guiding principle",66
22168,"ideology",66
22170,"intellectual climate",66
22173,"law of nature",66
22174,"legal ethics",66
22175,"maxim",66
22179,"medical ethics",66
22190,"mitzvah",66
22191,"model",66
24027,"embolism",111
24028,"embolus",111
24029,"encircle",111
24030,"encirclement",111
24031,"enclose",111
24032,"enclosure",111
24033,"encompass",111
24035,"enshrine",111
24036,"entrench",111
24037,"envelop",111
24038,"envelopment",111
24052,"fence in",111
24059,"fortify",111
24060,"foul",111
24063,"garrison",111
24064,"gorge",111
24073,"hedge in",111
24074,"hem in",111
24077,"hitch",111
24080,"house in",111
24081,"hurdle",111
24086,"impasse",111
24094,"include",111
24096,"infarct",111
24097,"infarction",111
24104,"investment",111
24116,"lay siege to",111
24117,"leaguer",111
24125,"man",111
24126,"man the garrison",111
24130,"mew up",111
24141,"obstacle",111
24142,"obstipate",111
24143,"obstipation",111
24148,"occlude",111
24152,"one small difficulty",111
24156,"palisade",111
24162,"pen in",111
24165,"pincer movement",111
24166,"plug",111
24167,"plug up",111
24177,"rail in",111
24197,"roadblock",111
24199,"rub",111
24200,"sealing off",111
24206,"shrine",111
24207,"shut in",111
24210,"shut tight",111
24212,"shutdown",111
24213,"shutting",111
24214,"shutting up",111
24215,"siege",111
24219,"snag",111
24220,"soften up",111
24222,"spile",111
24224,"squeeze shut",111
24229,"stench",111
24235,"stopple",111
24238,"strangulate",111
24239,"strangulation",111
24242,"stuff",111
24243,"stuff up",111
24244,"stumbling block",111
24245,"stumbling stone",111
24248,"surround",111
24265,"vertical envelopment",111
24268,"wall",111
24269,"wall in",111
24270,"wrap",111
24272,"yard up",111
24276,"act",112
24277,"afterpiece",112
24283,"articulation",112
24284,"assigned",112
24291,"beaten",112
24292,"beaten path",112
24295,"boring",112
24297,"bureaucratism",112
24299,"buzz",112
24300,"catena",112
24301,"catenation",112
24305,"chaining",112
24306,"chaser",112
24307,"chinoiserie",112
24308,"cliched",112
24310,"concatenation",112
24315,"continuum",112
24320,"curtain call",112
24321,"curtain raiser",112
24325,"daily grind",112
24328,"designated",112
24934,"minimizing",206
24936,"objurgatory",206
24937,"old-maidish",206
24938,"overcritical",206
24939,"overmodest",206
24941,"pejorative",206
24942,"perfectionistic",206
24943,"picky",206
24946,"priggish",206
24947,"prim",206
24948,"proscriptive",206
24949,"prudish",206
24952,"puritanic",206
24953,"puritanical",206
24954,"reproachful",206
24955,"reprobative",206
24956,"reviling",206
24957,"ridiculing",206
24958,"sanctimonious",206
24959,"scandalous",206
24960,"scoffing",206
24962,"scurrile",206
24963,"scurrilous",206
24964,"selective",206
24966,"slanderous",206
24967,"slighting",206
24968,"smug",206
24969,"stiff-necked",206
24970,"straitlaced",206
24972,"stuffy",206
24973,"vilifying",206
24974,"vituperative",206
24976,"abbreviation",206
24977,"abridgment",206
25028,"curfew",207
25126,"arms",118
25127,"art of war",118
25129,"attempt",118
25139,"carry on hostilities",118
25142,"chivalry",118
25162,"endeavor",118
25164,"engage in hostilities",118
25166,"essay",118
25174,"generalship",118
25190,"make war",118
25209,"shed blood",118
25213,"spill blood",118
24331,"divertimento",112
24332,"divertissement",112
24334,"drill",112
24335,"drone",112
24336,"endless belt",112
24337,"endless round",112
24341,"exode",112
24343,"expository scene",112
24353,"frequent",112
24354,"frequentative",112
24355,"gamut",112
24356,"gradation",112
24357,"grind",112
24358,"groove",112
24362,"hackneyed",112
24365,"hoke act",112
24366,"hum",112
24368,"interlude",112
24371,"intermezzo",112
24374,"jog trot",112
24403,"monotone",112
24404,"monotonous",112
24405,"nexus",112
24407,"not rare",112
24408,"number",112
24409,"of common occurrence",112
24410,"oft-repeated",112
24411,"oftentime",112
24421,"pendulum",112
24431,"powder train",112
24440,"programmed",112
24442,"prologue",112
24444,"queue",112
24451,"recurrent",112
24452,"recurring",112
24459,"repetitive",112
24460,"reticulation",112
24463,"rote",112
24464,"round",112
24470,"rut",112
24472,"scene",112
24474,"scheduled",112
24478,"shtick",112
24479,"single file",112
24482,"song and dance",112
24483,"spectrum",112
24484,"squirrel cage",112
24485,"stand-up comedy act",112
24489,"string",112
24490,"striptease",112
24494,"swath",112
24501,"tedious",112
24504,"the way of",112
24505,"thick-coming",112
24506,"thing",112
24507,"thread",112
24508,"tier",112
24509,"tiresome",112
24514,"treadmill",112
24515,"trite",112
24518,"uneventful",112
24521,"unimaginative",112
24522,"uninteresting",112
24530,"well-trodden",112
24531,"well-worn",112
24532,"well-worn groove",112
24533,"windrow",112
24538,"again and again",112
24550,"chronically",112
24552,"dully",112
24553,"equably",112
24554,"evenly",112
24555,"frequently",112
24559,"in a rut",112
24561,"in many instances",112
24562,"inveterately",112
24564,"many a time",112
24566,"monotonously",112
24570,"not infrequently",112
24571,"not seldom",112
24572,"oft",112
24573,"often",112
24574,"often enough",112
24575,"oftentimes",112
24576,"ofttimes",112
24581,"persistently",112
24584,"recurringly",112
24586,"repeatedly",112
24587,"repetitively",112
24591,"tediously",112
24592,"uniformly",112
24593,"unrelievedly",112
24594,"unseldom",112
24596,"whenever you wish",112
24602,"banishment",116
24611,"boycottage",116
24636,"go on strike",116
24637,"go out",116
24646,"job action",116
24658,"ostracization",116
24661,"outlaw strike",116
24687,"rulebook slowdown",116
24690,"shut it down",116
24691,"sick-in",116
24692,"sit down",116
24694,"sit-down",116
24702,"sympathy strike",116
24708,"walk out",116
24710,"wildcat strike",116
24714,"abbreviate",206
24715,"abridge",206
24717,"asphyxiate",206
24718,"belittler",206
24719,"black out",206
24720,"bleach",206
24721,"blip",206
24722,"blot out",206
24723,"blue-pencil",206
24725,"bowdlerize",206
24732,"clamp down on",206
24733,"clean up",206
24735,"commentator",206
24737,"common scold",206
24739,"conscience",206
24740,"conscientiousness",206
24742,"cork up",206
24749,"cross out",206
24753,"damp down",206
24755,"drown",206
24757,"edit out",206
24760,"ethical self",206
24761,"excise",206
24762,"expunge",206
24763,"expurgate",206
24764,"extinguish",206
24769,"hold down",206
24770,"hugger-mugger",206
24772,"hush up",206
24774,"inner arbiter",206
24775,"inward monitor",206
24776,"jump on",206
24777,"keep down",206
24778,"keep under",206
24783,"monopolist",206
24784,"moral censor",206
24786,"muffle",206
24787,"muzzle",206
24789,"nitpicker",206
24791,"pettifogger",206
24792,"pour water on",206
24793,"protectionist",206
24795,"purify",206
24798,"quell",206
24799,"quench",206
24800,"quibbler",206
24805,"restrictionist",206
24807,"rub out",206
24809,"scold",206
24811,"shush",206
24812,"shut down on",206
24814,"sit down on",206
24815,"sit on",206
24818,"smother",206
24819,"social conscience",206
24829,"stultify",206
24830,"subdue",206
24832,"superego",206
24834,"tender conscience",206
24837,"twinge of conscience",206
24838,"voice of conscience",206
24840,"censored",206
24841,"arcane",206
24842,"cabalistic",206
24845,"closed",206
24846,"concealed",206
24847,"cryptic",206
24849,"enigmatic",206
24850,"esoteric",206
24851,"hermetic",206
24852,"hidden",206
24854,"latent",206
24855,"mysterious",206
24856,"occult",206
24857,"restricted",206
24858,"secret",206
24859,"smothered",206
24860,"stifled",206
24861,"suppressed",206
24862,"top secret",206
24863,"ulterior",206
24864,"unbreatheable",206
24865,"under security",206
24866,"under wraps",206
24867,"undisclosable",206
24868,"undisclosed",206
24869,"undivulgable",206
24870,"undivulged",206
24871,"unrevealable",206
24872,"unrevealed",206
24873,"unspoken",206
24874,"untellable",206
24875,"untold",206
24876,"unutterable",206
24877,"unuttered",206
24878,"unwhisperable",206
24879,"censorious",206
24883,"accusatory",206
24884,"back-biting",206
24885,"belittling",206
24886,"bitchy",206
24888,"blameful",206
24889,"calumniatory",206
24890,"calumnious",206
24891,"captious",206
24892,"carping",206
24893,"catty",206
24894,"caviling",206
24895,"chiding",206
24896,"choicy",206
24897,"choosy",206
24898,"condemnatory",206
24900,"contemptuous",206
24901,"contumelious",206
24904,"damnatory",206
24905,"defamatory",206
24906,"demure",206
24908,"deprecative",206
24909,"deprecatory",206
24910,"depreciative",206
24911,"depreciatory",206
24912,"derisive",206
24913,"derisory",206
24914,"derogative",206
24915,"derogatory",206
24916,"detractory",206
24917,"discriminating",206
24918,"discriminative",206
24919,"disparaging",206
24921,"execrating",206
24922,"execrative",206
24923,"execratory",206
24924,"fastidious",206
24926,"hidebound",206
24927,"hypercritical",206
24929,"inveighing",206
24930,"judgmental",206
24931,"libelous",206
24933,"mid-Victorian",206
23125,"writ of error",76
23128,"adjuratory",76
23131,"alluring",76
23135,"attracting",76
23137,"begging",76
23139,"beseeching",76
23140,"bewitching",76
23141,"blandishing",76
23145,"captivating",76
23152,"coquettish",76
23156,"engaging",76
23157,"enravishing",76
23158,"enthralling",76
23159,"enticing",76
23160,"entrancing",76
23161,"entreating",76
23166,"exotic",76
23169,"fetching",76
23171,"flirtatious",76
23172,"glamorous",76
23176,"heart-robbing",76
23178,"hypnotic",76
23180,"interesting",76
23181,"intriguing",76
23182,"inviting",76
23184,"lovely",76
23193,"mesmeric",76
23198,"piquant",76
23199,"pleading",76
23202,"precative",76
23203,"precatory",76
23204,"prepossessing",76
23206,"provoquant",76
23207,"ravishing",76
23209,"seducing",76
23211,"sensuous",76
23217,"siren",76
23218,"sirenic",76
23222,"spellbinding",76
23223,"spellful",76
23231,"thrilling",76
23232,"tickling",76
23233,"titillating",76
23234,"titillative",76
23237,"voluptuous",76
23240,"witching",76
23254,"apply to",76
23267,"circulate a petition",76
23269,"commune with God",76
23278,"give thanks",76
23290,"make supplication",76
23295,"offer a prayer",76
23300,"pray over",76
23303,"prefer a petition",76
23304,"recite the rosary",76
23307,"return thanks",76
23310,"say grace",76
23311,"sign a petition",76
23325,"adorer",76
23328,"applicant",76
23329,"asker",76
23330,"aspirant",76
23331,"beadsman",76
23332,"beggar",76
23333,"bidder",76
23334,"candidate",76
23335,"celebrant",76
23336,"chapelgoer",76
23337,"churchgoer",76
23342,"daily communicant",76
23344,"evangelist",76
23345,"idolater",76
23353,"postulant",76
23356,"revivalist",76
23357,"seeker",76
23358,"solicitant",76
23359,"solicitor",76
23361,"suppliant",76
23362,"supplicant",76
23363,"supplicator",76
23365,"venerator",76
23367,"worshiper",76
23374,"announce",101
23376,"annunciate",101
23381,"assever",101
23384,"aver",101
23390,"bad debt",101
23392,"bashfulness",101
23393,"be at cross-purposes",101
23403,"boggling",101
23405,"break bounds",101
23406,"break step",101
23424,"counteract",101
23427,"counterwork",101
23436,"delinquence",101
23442,"demurral",101
23451,"diffidence",101
23454,"disaccordance",101
23465,"disconformity",101
23473,"dishonor",101
23474,"dishonoring",101
23485,"drop out",101
23487,"enunciate",101
23500,"faltering",101
23508,"go against",101
23521,"hesitance",101
23522,"hesitancy",101
23523,"hesitation",101
23528,"incongruity",101
23535,"involuntarily",101
23537,"issue a manifesto",101
23538,"join the opposition",101
23543,"levant",101
23550,"make waves",101
23554,"modesty",101
23559,"nonconform",101
23560,"nonconformance",101
23561,"nonconformism",101
23564,"nondischarge of debts",101
23566,"nonpayment",101
23567,"nonremittal",101
23569,"not abide",101
23571,"not comply",101
23572,"not conform",101
23576,"not pay",101
23585,"opt out",101
23586,"originality",101
23597,"play at cross-purposes",101
23606,"profess",101
23613,"protested bill",101
23615,"put it",101
23617,"qualm of conscience",101
23618,"qualmishness",101
23633,"refuse to pay",101
23638,"reluctantly",101
23653,"rock the boat",101
23655,"run counter to",101
23662,"scrupulosity",101
23663,"scrupulousness",101
23664,"set down",101
23667,"shyness",101
23672,"speak out",101
23673,"speak up",101
23679,"stand for",101
23680,"stand on",101
23685,"stickling",101
23686,"stop payment",101
23690,"take exception",101
23700,"uncollectible",101
23701,"unconformity",101
23705,"unwillingly",101
23708,"vote against",101
23710,"welsh",101
23724,"apology",101
23736,"color",101
23741,"cover story",101
23742,"cover-up",101
23754,"facade",101
23755,"feint",101
23766,"lame excuse",101
23767,"locus standi",101
23773,"ostensible motive",101
23775,"poor excuse",101
23783,"pretext",101
23790,"public motive",101
23791,"put-off",101
23803,"sham",101
23806,"smoke screen",101
23808,"stalking-horse",101
23812,"stratagem",101
23814,"subterfuge",101
23818,"varnish",101
23822,"protester",101
23823,"apostate",101
23824,"bitter-ender",101
23828,"diehard",101
23830,"dissenter",101
23833,"intransigent",101
23834,"irreconcilable",101
23835,"last-ditcher",101
23836,"litigant",101
23837,"naysayer",101
23838,"negativist",101
23840,"noncooperator",101
23841,"objector",101
23842,"obstructionist",101
23844,"opinionist",101
23845,"opposer",101
23846,"opposition voice",101
23847,"oppositionist",101
23851,"recusant",101
23852,"resister",101
23853,"schismatic",101
23855,"sectarian",101
23857,"separatist",101
23906,"armor-plate",111
23916,"barricade",111
23920,"beleaguer",111
23921,"beleaguerment",111
23923,"besetment",111
23925,"besiegement",111
23927,"blank wall",111
23928,"blind alley",111
23929,"blind gut",111
23931,"block up",111
23933,"blockading",111
23936,"bolt",111
23937,"bottleneck",111
23942,"bung",111
23944,"cage",111
23946,"castellate",111
23948,"caulk",111
23949,"cecum",111
23953,"chink",111
23957,"choke up",111
23958,"choking",111
23959,"choking off",111
23962,"clog up",111
23967,"close in",111
23968,"close off",111
23969,"close tight",111
23974,"compass",111
23976,"congest",111
23977,"congestion",111
23978,"constipate",111
23979,"constipation",111
23980,"constrict",111
23984,"coop",111
23985,"coop in",111
23986,"coop up",111
23988,"cordon off",111
23989,"cordoning",111
23993,"costiveness",111
23997,"crenellate",111
23999,"cul-de-sac",111
24005,"dead end",111
24018,"dig in",111
24020,"dog",111
24023,"drawback",111
24026,"embattle",111
25635,"captivity",125
25638,"close arrest",125
25653,"durance",125
25654,"durance vile",125
25668,"house arrest",125
25669,"immuration",125
25677,"internment",125
25679,"jailing",125
25730,"term of imprisonment",125
25734,"abduction",120
25803,"amateur radio operator",129
25805,"annunciator",129
25806,"apprentice teacher",129
25808,"auditor",129
25810,"autodidact",129
25811,"autopsy",129
25813,"boatswain",129
25814,"boss",129
25816,"cameraman",129
25818,"cautioner",129
25819,"channel",129
25822,"check over",129
25823,"check up on",129
25824,"chief",129
25826,"communicator",129
25827,"comptroller",129
25829,"consultant",129
25830,"control engineer",129
25831,"controller",129
25834,"custodian",129
25836,"educatee",129
25837,"enlightener",129
25840,"expert witness",129
25841,"flagman",129
25842,"floor manager",129
25843,"floorman",129
25844,"floorwalker",129
25846,"foreman",129
25847,"gaffer",129
25848,"ganger",129
25849,"give an examination",129
25851,"gossipmonger",129
25852,"graduate assistant",129
25853,"grapevine",129
25859,"headman",129
25860,"informant",129
25861,"information center",129
25862,"information medium",129
25864,"inquirer",129
25865,"inspect",129
25868,"intern",129
25869,"interviewee",129
25870,"keep track of",129
25872,"learner",129
25873,"lighthouse keeper",129
25874,"look at",129
25875,"look over",129
25877,"lookout man",129
25880,"mixer",129
25881,"mouthpiece",129
25883,"newsmonger",129
25884,"noncommissioned officer",129
25885,"notifier",129
25890,"overman",129
25891,"oversee",129
25892,"overseer",129
25893,"paraprofessional",129
25896,"peer at",129
25897,"peruse",129
25898,"pore over",129
25899,"postmortem",129
25900,"practice teacher",129
25901,"praepostor",129
25903,"prefect",129
25905,"proctor",129
25906,"prophet of doom",129
25907,"public relations officer",129
25908,"publisher",129
25910,"pupil teacher",129
25911,"radio",129
25912,"radio electrician",129
25913,"radio engineer",129
25914,"radio operator",129
25915,"radio technician",129
25916,"radioman",129
25917,"radiotelegrapher",129
25918,"radiotrician",129
25920,"reporter",129
25922,"run over",129
25924,"scholar",129
25925,"scrutinize",129
25926,"self-taught person",129
25927,"sentinel",129
25928,"sentry",129
25929,"set an examination",129
25930,"signaler",129
25931,"signalman",129
25932,"sirdar",129
25934,"size up",129
25935,"slave driver",129
25936,"source",129
25937,"spokesman",129
25938,"straw boss",129
25939,"student",129
25940,"student assistant",129
25941,"studier",129
25943,"subforeman",129
25944,"super",129
25945,"superintend",129
25947,"supervise",129
25948,"supervisor",129
25950,"surveyor",129
25951,"take stock of",129
25952,"take the measure",129
25953,"taskmaster",129
25955,"teaching assistant",129
25956,"teaching fellow",129
25957,"teaching intern",129
25958,"television",129
25959,"television technician",129
25960,"teller",129
25961,"tipster",129
25962,"tout",129
25965,"trainee",129
25967,"visitor",129
25968,"warner",129
25970,"watchdog",129
25972,"monitoring",129
25975,"eagle eye",129
25977,"guardedness",129
25979,"interlaced scanning",129
25980,"invigilation",129
25982,"mixing",129
25984,"peeled eye",129
25985,"proctoring",129
25986,"prudence",129
25987,"qui vive",129
25988,"scanning",129
25989,"shading",129
25990,"sharp eye",129
25991,"stewardship",129
25993,"switching",129
25994,"telecasting",129
25995,"televising",129
25996,"vigil",129
25997,"vigilance",129
25998,"wariness",129
26000,"watch and ward",129
26002,"watchfulness",129
26003,"watching",129
26004,"weather eye",129
26012,"communicative",129
26015,"counseling",129
26020,"discouraging",129
26021,"disinclining",129
26022,"dissuading",129
26023,"dissuasive",129
26024,"educational",129
26025,"educative",129
26026,"enlightening",129
26041,"informational",129
26042,"informative",129
26043,"informing",129
26050,"moralizing",129
26077,"aerial bomb",134
26078,"antimasque",134
26079,"antipersonnel bomb",134
26080,"astonishment",134
26081,"atom-bomb",134
26082,"atomic bomb",134
26083,"audience success",134
26084,"ballet",134
26086,"be a gas",134
26087,"be a hit",134
26091,"blockbuster",134
26096,"bombshell",134
26097,"broadcast drama",134
26098,"burlesque show",134
26101,"carcass",134
26103,"charade",134
26104,"cliff hanger",134
26105,"closet drama",134
26106,"comedy drama",134
26107,"concussion grenade",134
26108,"crap out",134
26109,"critical success",134
19197,"talk back",39
19198,"target image",39
19199,"throwback",39
19202,"transmitter signal",39
19208,"undulate",39
19209,"undulation",39
19210,"unthinking response",39
19211,"video signal",39
19214,"wheel",39
19215,"wheel around",39
19217,"witty reply",39
19218,"witty retort",39
19219,"yes-and-no answer",39
19221,"returnable",39
19222,"atavistic",39
19224,"commutable",39
19225,"commutative",39
19226,"convertible",39
19231,"exchanged",39
19233,"interchangeable",39
19234,"interchanged",39
19235,"mutual",39
19238,"recessive",39
19239,"recidivist",39
19240,"recidivous",39
19241,"reciprocal",39
19242,"reciprocating",39
19243,"reciprocative",39
19244,"regressive",39
19245,"retaliatory",39
19247,"retrogressive",39
19248,"retrorse",39
19249,"retroverse",39
19250,"reversible",39
19251,"reversional",39
19252,"reversionary",39
19253,"revertible",39
19254,"revulsionary",39
19256,"swapped",39
19257,"switched",39
19258,"traded",39
19259,"transposed",39
19262,"account rendered",39
19263,"accounting",39
19264,"acta",39
19266,"annual",39
19272,"cadastre",39
19275,"census",39
19276,"census report",39
19277,"checklist",39
19278,"checkroll",39
19289,"dramatis personae",39
19292,"election returns",39
19305,"head count",39
19307,"honor roll",39
19311,"jury list",39
19312,"jury panel",39
19319,"minutes",39
19321,"muster roll",39
19327,"nose count",39
19328,"official count",39
19329,"order of business",39
19345,"property roll",39
19346,"questionnaire",39
19351,"recount",39
19358,"rota",39
19360,"scroll",39
19367,"tax roll",39
19368,"the record",39
19370,"transactions",39
19374,"yearbook",39
19377,"administer Communion",44
19381,"attend Communion",44
19382,"attend Mass",44
19386,"blare",44
19387,"blare forth",44
19388,"blaze",44
19389,"blaze abroad",44
19390,"blazon",44
19391,"blazon about",44
19394,"blow the trumpet",44
19398,"broadcast",44
19400,"celebrate Mass",44
19401,"commemorate",44
19403,"consecrate",44
19404,"conventionalize",44
19406,"cry out",44
19410,"declaim",44
19411,"dedicate",44
19415,"dress ship",44
19420,"fire a salute",44
19426,"hell around",44
19427,"herald",44
19428,"herald abroad",44
19431,"hold jubilee",44
19435,"jollify",44
19437,"jubilate",44
19438,"jubilize",44
19444,"let off steam",44
19446,"maffick",44
19448,"make merry",44
19450,"make whoopee",44
19464,"publicize",44
19467,"raise hell",44
19468,"receive the Sacrament",44
19469,"rejoice in",44
19471,"ritualize",44
19474,"sanctify",44
19475,"see life",44
19479,"skylark",44
19480,"solemnize",44
19481,"solemnly mark",44
19482,"sound a fanfare",44
19484,"step out",44
19485,"stylize",44
19486,"thunder",44
19487,"thunder forth",44
19492,"whoop it up",44
19493,"celebrated",44
19494,"acclaimed",44
19496,"distinguished",44
19498,"esteemed",44
19500,"exceptional",44
